order,family,genus,species,iucn,SVL,SVLreliability,habitatNumber,food,pet,medicine,research,religion,other
Anura,Bufonidae,Melanophryniscus,fulvoguttatus,LC,99999,99999,3,99999,1,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,klappenbachi,LC,99999,99999,4,99999,1,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,krauczuki,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,langonei,CR,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,macrogranulosus,VU,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,moreirae,NT,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,pachyrhynus,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,paraguayensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,peritus,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,rubriventris,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,setiba,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,simplex,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,spectabilis,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,stelzneri,LC,99999,99999,7,99999,1,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,tumifrons,LC,99999,99999,6,99999,1,99999,99999,99999,99999
Anura,Bufonidae,Melanophryniscus,vilavelhensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Mertensophryne,howelli,EN,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Mertensophryne,lonnbergi,NT,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Mertensophryne,melanopleura,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Mertensophryne,mocquardi,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Mertensophryne,nairobiensis,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Mertensophryne,nyikae,VU,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Mertensophryne,schmidti,DD,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Mertensophryne,usambarae,EN,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Mertensophryne,uzunguensis,VU,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Metaphryniscus,sosai,VU,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Nannophryne,apolobambica,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Nannophryne,cophotis,LC,99999,99999,5,99999,1,99999,99999,99999,99999
Anura,Bufonidae,Nannophryne,corynetes,VU,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Nannophryne,variegata,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Nectophryne,afra,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Nectophryne,batesii,LC,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Nectophrynoides,cryptus,EN,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Oreophrynella,cryptica,VU,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Oreophrynella,dendronastes,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Oreophrynella,huberi,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Oreophrynella,macconnelli,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Oreophrynella,quelchii,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Oreophrynella,vasquezi,VU,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Oreophrynella,weiassipuensis,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Osornophryne,angel,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Osornophryne,antisana,EN,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Osornophryne,bufoniformis,NT,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Osornophryne,cofanorum,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Osornophryne,guacamayo,EN,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Osornophryne,occidentalis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Osornophryne,puruanta,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Osornophryne,simpsoni,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Osornophryne,sumacoensis,VU,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Osornophryne,talipes,EN,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Parapelophryne,scalpta,EN,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pedostibes,everetti,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pedostibes,hosii,LC,99999,99999,2,99999,99999,99999,99999,99999,1
Anura,Bufonidae,Pedostibes,kempi,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pedostibes,rugosus,NT,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pedostibes,tuberculosus,EN,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pelophryne,albotaeniata,EN,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pelophryne,api,EN,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pelophryne,brevipes,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pelophryne,guentheri,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pelophryne,lighti,VU,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pelophryne,linanitensis,CR,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pelophryne,macrotis,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pelophryne,misera,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pelophryne,murudensis,CR,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pelophryne,rhopophilia,VU,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pelophryne,saravacensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pelophryne,signata,NT,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Peltophryne,cataulaciceps,EN,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Peltophryne,empusa,VU,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Peltophryne,florentinoi,CR,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Peltophryne,fluviatica,CR,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Peltophryne,fracta,EN,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Peltophryne,guentheri,VU,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Peltophryne,gundlachi,VU,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Phrynoidis,juxtaspera,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Poyntonophrynus,beiranus,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Poyntonophrynus,damaranus,DD,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Poyntonophrynus,dombensis,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Poyntonophrynus,fenoulheti,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Poyntonophrynus,grandisonae,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Poyntonophrynus,hoeschi,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Poyntonophrynus,kavangensis,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Poyntonophrynus,lughensis,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Poyntonophrynus,parkeri,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Pseudobufo,subasper,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhaebo,andinophrynoides,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhaebo,blombergi,NT,99999,99999,2,99999,1,99999,1,99999,99999
Anura,Bufonidae,Rhaebo,caeruleostictus,EN,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhaebo,glaberrimus,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhaebo,guttatus,LC,99999,99999,4,99999,1,99999,99999,99999,99999
Anura,Bufonidae,Rhaebo,hypomelas,NT,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhaebo,lynchi,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhaebo,nasicus,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,abei,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,achalensis,NT,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,achavali,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,acrolopha,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,acutirostris,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,alata,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,amboroensis,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,arborescandens,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,arenarum,LC,99999,99999,10,99999,99999,99999,1,99999,99999
Anura,Bufonidae,Rhinella,arequipensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,arunco,LC,99999,99999,10,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,atacamensis,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,azarai,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,bergi,LC,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,bernardoi,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,castaneotica,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,centralis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,ceratophrys,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,cerradensis,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,chrysophora,EN,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,cristinae,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,crucifer,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,dapsilis,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,diptycha,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,dorbignyi,LC,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,fernandezae,LC,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,festae,NT,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,fissipes,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,gallardoi,EN,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,gnustae,DD,99999,99999,1,99999,1,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,henseli,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,hoogmoedi,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,humboldti,LC,99999,99999,11,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,inca,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,inopina,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,iserni,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,jimi,LC,99999,99999,9,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,justinianoi,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,leptoscelis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,limensis,LC,99999,99999,4,99999,99999,99999,1,99999,99999
Anura,Bufonidae,Rhinella,lindae,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,macrorhina,EN,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,major,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,manu,VU,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,margaritifera,LC,99999,99999,9,99999,1,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,merianae,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,mirandaribeiroi,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,multiverrucosa,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,nattereri,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,nesiotes,EN,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,nicefori,EN,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,ocellata,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,ornata,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,paraguayensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,poeppigii,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,pygmaea,LC,99999,99999,7,99999,1,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,quechua,VU,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,roqueana,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,rostrata,CR,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,rubescens,LC,99999,99999,9,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,rubropunctata,VU,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,ruizi,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,rumbolli,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,scitula,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,sclerocephala,EN,99999,99999,2,99999,99999,1,99999,99999,99999
Anura,Bufonidae,Rhinella,spinulosa,LC,99999,99999,16,1,99999,1,1,99999,99999
Anura,Bufonidae,Rhinella,stanlaii,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,sternosignata,NT,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,tacana,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,vellardi,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Rhinella,veraguensis,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Truebella,skoptes,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Vandijkophrynus,amatolicus,CR,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Vandijkophrynus,angusticeps,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Vandijkophrynus,gariepensis,LC,99999,99999,13,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Vandijkophrynus,inyangae,EN,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Vandijkophrynus,robinsoni,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Werneria,bambutensis,EN,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Werneria,iboundji,CR,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Werneria,mertensiana,EN,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Werneria,submontana,EN,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Werneria,tandyi,EN,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Wolterstorffina,chirioi,CR,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Wolterstorffina,mirei,EN,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Xanthophryne,koynayensis,EN,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Bufonidae,Xanthophryne,tigerina,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Calyptocephalellidae,Telmatobufo,venustus,EN,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,acanthidiocephalum,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,altitudinale,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,antioquiense,NT,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,audax,EN,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,bacatum,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,ballux,CR,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,buckleyi,VU,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,durrellorum,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,fernandoi,EN,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,geckoideum,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,gemmatum,CR,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,heloderma,CR,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,hesperium,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,lemniscatum,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,lynchi,EN,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,medemi,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,muelleri,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,paezorum,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,peristictum,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,pipilatum,EN,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,scirtetes,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Centrolene,venezuelense,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Chimerella,mariaelenae,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,ametarsia,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,balionota,VU,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,croceopodes,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,duidaeana,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,euhystrix,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,geijskesi,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,megista,NT,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,ocellifera,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,resplendens,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Cochranella,riveroi,VU,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Espadarana,callistomma,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Nymphargus,armatus,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Nymphargus,bejaranoi,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Nymphargus,buenaventura,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Nymphargus,cariticommatus,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Nymphargus,chancas,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Nymphargus,cochranae,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Nymphargus,grandisonae,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Nymphargus,griffithsi,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Centrolenidae,Nymphargus,ignotus,NT,99999,99999,2,99999,99999,99999,99999,99999,99999
